image_5821,15:43:15:1 ,0.05
image_5822,15:43:15:2 ,0.04
image_5823,15:43:15:3 ,-0.03
image_5824,15:43:15:4 ,-0.02
image_5825,15:43:15:5 ,-0.04
image_5826,15:43:15:6 ,-0.03
image_5827,15:43:15:7 ,0.06
image_5828,15:43:15:8 ,0
image_5829,15:43:15:9 ,0.02
image_5830,15:43:16:0 ,0
image_5831,15:43:16:1 ,0.01
image_5832,15:43:16:2 ,0.07
image_5833,15:43:16:3 ,-0.02
image_5834,15:43:16:4 ,-0.1
image_5835,15:43:16:5 ,-0.03
image_5836,15:43:16:6 ,-0.03
image_5837,15:43:16:7 ,0.05
image_5838,15:43:16:8 ,0.06
image_5839,15:43:16:9 ,0
image_5840,15:43:17:0 ,0
image_5841,15:43:17:1 ,-0.02
image_5842,15:43:17:2 ,0.04
image_5843,15:43:17:3 ,-0.04
image_5844,15:43:17:4 ,-0.04
image_5845,15:43:17:5 ,-0.04
image_5846,15:43:17:6 ,-0.05
image_5847,15:43:17:7 ,0.01
image_5848,15:43:17:8 ,-0.01
image_5849,15:43:17:9 ,0.06
image_5850,15:43:18:0 ,0.04
image_5851,15:43:18:1 ,0.03
image_5852,15:43:18:2 ,0
image_5853,15:43:18:3 ,-0.08
image_5854,15:43:18:4 ,-0.02
image_5855,15:43:18:5 ,0.01
image_5856,15:43:18:6 ,-0.05
image_5857,15:43:18:7 ,0.04
image_5858,15:43:18:8 ,-0.01
image_5859,15:43:18:9 ,-0.03
image_5860,15:43:19:0 ,0.08
image_5861,15:43:19:1 ,0
image_5862,15:43:19:2 ,0.02
image_5863,15:43:19:3 ,-0.03
image_5864,15:43:19:4 ,-0.02
image_5865,15:43:19:5 ,-0.03
image_5866,15:43:19:6 ,0
image_5867,15:43:19:7 ,0.03
image_5868,15:43:19:8 ,0.05
image_5869,15:43:19:9 ,-0.02
image_5870,15:43:20:0 ,0.06
image_5871,15:43:20:1 ,-0.01
image_5872,15:43:20:2 ,-0.03
image_5873,15:43:20:3 ,-0.03
image_5874,15:43:20:4 ,0.01
image_5875,15:43:20:5 ,-0.02
image_5876,15:43:20:6 ,0
image_5877,15:43:20:7 ,0.02
image_5878,15:43:20:8 ,0.06
image_5879,15:43:20:9 ,0.01
image_5880,15:43:21:0 ,0.01
image_5881,15:43:21:1 ,0.04
image_5882,15:43:21:2 ,-0.06
image_5883,15:43:21:3 ,-0.04
image_5884,15:43:21:4 ,-0.03
image_5885,15:43:21:5 ,-0.03
image_5886,15:43:21:6 ,0.03
image_5887,15:43:21:7 ,0.01
image_5888,15:43:21:8 ,0.01
image_5889,15:43:21:9 ,0.02
image_5890,15:43:22:0 ,0.02
image_5891,15:43:22:1 ,-0.04
image_5892,15:43:22:2 ,-0.05
image_5893,15:43:22:3 ,-0.05
image_5894,15:43:22:4 ,-0.03
image_5895,15:43:22:5 ,-0.08
image_5896,15:43:22:6 ,-0.02
image_5897,15:43:22:7 ,0
image_5898,15:43:22:8 ,0.01
image_5899,15:43:22:9 ,0
image_5900,15:43:23:0 ,0.03
image_5901,15:43:23:1 ,0.01
image_5902,15:43:23:2 ,-0.05
image_5903,15:43:23:3 ,-0.02
image_5904,15:43:23:4 ,-0.03
image_5905,15:43:23:5 ,0.01
image_5906,15:43:23:6 ,-0.04
image_5907,15:43:23:7 ,0.01
image_5908,15:43:23:8 ,0.01
image_5909,15:43:23:9 ,0.02
image_5910,15:43:24:0 ,0.02
image_5911,15:43:24:1 ,0.01
image_5912,15:43:24:2 ,-0.04
image_5913,15:43:24:3 ,-0.05
image_5914,15:43:24:4 ,-0.05
image_5915,15:43:24:5 ,-0.06
image_5916,15:43:24:6 ,0.02
image_5917,15:43:24:7 ,0.02
image_5918,15:43:24:8 ,0.02
image_5919,15:43:24:9 ,0.04
image_5920,15:43:25:0 ,0.01
image_5921,15:43:25:1 ,-0.06
image_5922,15:43:25:2 ,-0.1
image_5923,15:43:25:3 ,-0.05
image_5924,15:43:25:4 ,-0.06
image_5925,15:43:25:5 ,-0.06
image_5926,15:43:25:6 ,0.05
image_5927,15:43:25:7 ,0
image_5928,15:43:25:8 ,-0.03
image_5929,15:43:25:9 ,0.02
image_5930,15:43:26:0 ,-0.03
image_5931,15:43:26:1 ,-0.03
image_5932,15:43:26:2 ,-0.06
image_5933,15:43:26:3 ,-0.08
image_5934,15:43:26:4 ,-0.13
image_5935,15:43:26:5 ,-0.05
image_5936,15:43:26:6 ,0
image_5937,15:43:26:7 ,0.05
image_5938,15:43:26:8 ,0.02
image_5939,15:43:26:9 ,0
image_5940,15:43:27:0 ,-0.01
image_5941,15:43:27:1 ,0.01
image_5942,15:43:27:2 ,-0.08
image_5943,15:43:27:3 ,-0.03
image_5944,15:43:27:4 ,-0.03
image_5945,15:43:27:5 ,-0.04
image_5946,15:43:27:6 ,0.01
image_5947,15:43:27:7 ,0.05
image_5948,15:43:27:8 ,-0.01
image_5949,15:43:27:9 ,0.09
image_5950,15:43:28:0 ,0.03
image_5951,15:43:28:1 ,-0.02
image_5952,15:43:28:2 ,-0.04
image_5953,15:43:28:3 ,-0.05
image_5954,15:43:28:4 ,-0.04
image_5955,15:43:28:5 ,-0.02
image_5956,15:43:28:6 ,0.03
image_5957,15:43:28:7 ,0.04
image_5958,15:43:28:8 ,0.03
image_5959,15:43:28:9 ,-0.05
image_5960,15:43:29:0 ,0.06
image_5961,15:43:29:1 ,0.02
image_5962,15:43:29:2 ,-0.06
image_5963,15:43:29:3 ,-0.04
image_5964,15:43:29:4 ,-0.03
image_5965,15:43:29:5 ,-0.05
image_5966,15:43:29:6 ,0.02
image_5967,15:43:29:7 ,-0.03
image_5968,15:43:29:8 ,-0.02
image_5969,15:43:29:9 ,-0.01
image_5970,15:43:30:0 ,0
image_5971,15:43:30:1 ,-0.03
image_5972,15:43:30:2 ,-0.01
image_5973,15:43:30:3 ,-0.04
image_5974,15:43:30:4 ,-0.07
image_5975,15:43:30:5 ,-0.06
image_5976,15:43:30:6 ,-0.01
image_5977,15:43:30:7 ,0.01
image_5978,15:43:30:8 ,0
image_5979,15:43:30:9 ,0
image_5980,15:43:31:0 ,0.03
image_5981,15:43:31:1 ,0
image_5982,15:43:31:2 ,-0.03
image_5983,15:43:31:3 ,-0.04
image_5984,15:43:31:4 ,-0.07
image_5985,15:43:31:5 ,0.03
image_5986,15:43:31:6 ,0.03
image_5987,15:43:31:7 ,0.01
image_5988,15:43:31:8 ,0.01
image_5989,15:43:31:9 ,0.04
image_5990,15:43:32:0 ,0.04
image_5991,15:43:32:1 ,-0.03
image_5992,15:43:32:2 ,-0.01
image_5993,15:43:32:3 ,-0.04
image_5994,15:43:32:4 ,-0.07
image_5995,15:43:32:5 ,0.01
image_5996,15:43:32:6 ,0.06
image_5997,15:43:32:7 ,0
image_5998,15:43:32:8 ,0.02
image_5999,15:43:32:9 ,0.05
image_6000,15:43:33:0 ,0.01
image_6001,15:43:33:1 ,-0.09
image_6002,15:43:33:2 ,-0.08
image_6003,15:43:33:3 ,-0.08
image_6004,15:43:33:4 ,-0.06
image_6005,15:43:33:5 ,0
image_6006,15:43:33:6 ,0.02
image_6007,15:43:33:7 ,0.03
image_6008,15:43:33:8 ,0.02
image_6009,15:43:33:9 ,0
image_6010,15:43:34:0 ,0.01
image_6011,15:43:34:1 ,-0.03
image_6012,15:43:34:2 ,-0.01
image_6013,15:43:34:3 ,0.01
image_6014,15:43:34:4 ,-0.01
image_6015,15:43:34:5 ,0.01
image_6016,15:43:34:6 ,0.05
image_6017,15:43:34:7 ,0.03
image_6018,15:43:34:8 ,0.04
image_6019,15:43:34:9 ,0.03
image_6020,15:43:35:0 ,0.02
image_6021,15:43:35:1 ,-0.05
image_6022,15:43:35:2 ,-0.05
image_6023,15:43:35:3 ,-0.01
image_6024,15:43:35:4 ,-0.01
image_6025,15:43:35:5 ,0.03
image_6026,15:43:35:6 ,0.05
image_6027,15:43:35:7 ,0.06
image_6028,15:43:35:8 ,0.02
image_6029,15:43:35:9 ,0.05
image_6030,15:43:36:0 ,0
image_6031,15:43:36:1 ,-0.01
image_6032,15:43:36:2 ,-0.03
image_6033,15:43:36:3 ,-0.04
image_6034,15:43:36:4 ,-0.02
image_6035,15:43:36:5 ,-0.01
image_6036,15:43:36:6 ,0.05
image_6037,15:43:36:7 ,0.06
image_6038,15:43:36:8 ,0.07
image_6039,15:43:36:9 ,0.06
image_6040,15:43:37:0 ,0.04
image_6041,15:43:37:1 ,-0.06
image_6042,15:43:37:2 ,-0.03
image_6043,15:43:37:3 ,-0.03
image_6044,15:43:37:4 ,-0.05
image_6045,15:43:37:5 ,0.02
image_6046,15:43:37:6 ,0.04
image_6047,15:43:37:7 ,0.02
image_6048,15:43:37:8 ,0.01
image_6049,15:43:37:9 ,0.04
image_6050,15:43:38:0 ,0.04
image_6051,15:43:38:1 ,-0.05
image_6052,15:43:38:2 ,-0.04
image_6053,15:43:38:3 ,-0.06
image_6054,15:43:38:4 ,-0.03
image_6055,15:43:38:5 ,0.04
image_6056,15:43:38:6 ,0.05
image_6057,15:43:38:7 ,-0.01
image_6058,15:43:38:8 ,0.02
image_6059,15:43:38:9 ,0.02
image_6060,15:43:39:0 ,0.02
image_6061,15:43:39:1 ,-0.05
image_6062,15:43:39:2 ,-0.03
image_6063,15:43:39:3 ,-0.04
image_6064,15:43:39:4 ,-0.01
image_6065,15:43:39:5 ,0
image_6066,15:43:39:6 ,0.03
image_6067,15:43:39:7 ,0
image_6068,15:43:39:8 ,0.01
image_6069,15:43:39:9 ,0.03
image_6070,15:43:40:0 ,0.02
image_6071,15:43:40:1 ,-0.05
image_6072,15:43:40:2 ,-0.05
image_6073,15:43:40:3 ,-0.07
image_6074,15:43:40:4 ,-0.01
image_6075,15:43:40:5 ,0.05
image_6076,15:43:40:6 ,0.03
image_6077,15:43:40:7 ,-0.02
image_6078,15:43:40:8 ,-0.03
image_6079,15:43:40:9 ,0
image_6080,15:43:41:0 ,-0.08
image_6081,15:43:41:1 ,-0.06
image_6082,15:43:41:2 ,-0.09
image_6083,15:43:41:3 ,-0.02
image_6084,15:43:41:4 ,0.03
image_6085,15:43:41:5 ,0.03
image_6086,15:43:41:6 ,0.04
image_6087,15:43:41:7 ,-0.04
image_6088,15:43:41:8 ,0.01
image_6089,15:43:41:9 ,0.02
image_6090,15:43:42:0 ,-0.06
image_6091,15:43:42:1 ,-0.04
image_6092,15:43:42:2 ,-0.06
image_6093,15:43:42:3 ,-0.06
image_6094,15:43:42:4 ,-0.05
image_6095,15:43:42:5 ,0.03
image_6096,15:43:42:6 ,0.01
image_6097,15:43:42:7 ,-0.05
image_6098,15:43:42:8 ,0.03
image_6099,15:43:42:9 ,0
image_6100,15:43:43:0 ,-0.06
image_6101,15:43:43:1 ,-0.09
image_6102,15:43:43:2 ,-0.09
image_6103,15:43:43:3 ,-0.07
image_6104,15:43:43:4 ,-0.02
image_6105,15:43:43:5 ,-0.01
image_6106,15:43:43:6 ,-0.02
image_6107,15:43:43:7 ,0
image_6108,15:43:43:8 ,0.01
image_6109,15:43:43:9 ,-0.01
image_6110,15:43:44:0 ,-0.08
image_6111,15:43:44:1 ,-0.08
image_6112,15:43:44:2 ,-0.02
image_6113,15:43:44:3 ,-0.01
image_6114,15:43:44:4 ,0.02
image_6115,15:43:44:5 ,0.03
image_6116,15:43:44:6 ,-0.01
image_6117,15:43:44:7 ,0.01
image_6118,15:43:44:8 ,-0.01
image_6119,15:43:44:9 ,-0.06
image_6120,15:43:45:0 ,-0.08
image_6121,15:43:45:1 ,-0.04
image_6122,15:43:45:2 ,-0.02
image_6123,15:43:45:3 ,0.05
image_6124,15:43:45:4 ,0.02
image_6125,15:43:45:5 ,0.01
image_6126,15:43:45:6 ,-0.01
image_6127,15:43:45:7 ,0.06
image_6128,15:43:45:8 ,0.01
image_6129,15:43:45:9 ,-0.04
image_6130,15:43:46:0 ,-0.03
image_6131,15:43:46:1 ,-0.02
image_6132,15:43:46:2 ,0.01
image_6133,15:43:46:3 ,0.06
image_6134,15:43:46:4 ,0.04
image_6135,15:43:46:5 ,0.02
image_6136,15:43:46:6 ,-0.01
image_6137,15:43:46:7 ,0.03
image_6138,15:43:46:8 ,0
image_6139,15:43:46:9 ,-0.03
image_6140,15:43:47:0 ,-0.03
image_6141,15:43:47:1 ,-0.03
image_6142,15:43:47:2 ,-0.04
image_6143,15:43:47:3 ,0.04
image_6144,15:43:47:4 ,0.04
image_6145,15:43:47:5 ,0.02
image_6146,15:43:47:6 ,0
image_6147,15:43:47:7 ,0
image_6148,15:43:47:8 ,0
image_6149,15:43:47:9 ,-0.02
image_6150,15:43:48:0 ,-0.06
image_6151,15:43:48:1 ,-0.06
image_6152,15:43:48:2 ,0.01
image_6153,15:43:48:3 ,0.03
image_6154,15:43:48:4 ,0.03
image_6155,15:43:48:5 ,0
image_6156,15:43:48:6 ,0.05
image_6157,15:43:48:7 ,0.04
image_6158,15:43:48:8 ,-0.01
image_6159,15:43:48:9 ,-0.03
image_6160,15:43:49:0 ,-0.08
image_6161,15:43:49:1 ,0.01
image_6162,15:43:49:2 ,0.04
image_6163,15:43:49:3 ,0.03
image_6164,15:43:49:4 ,0.05
image_6165,15:43:49:5 ,0.05
image_6166,15:43:49:6 ,0.08
image_6167,15:43:49:7 ,0.07
image_6168,15:43:49:8 ,-0.06
image_6169,15:43:49:9 ,-0.05
image_6170,15:43:50:0 ,-0.04
image_6171,15:43:50:1 ,0.02
image_6172,15:43:50:2 ,0.03
image_6173,15:43:50:3 ,0.03
image_6174,15:43:50:4 ,0
image_6175,15:43:50:5 ,-0.01
image_6176,15:43:50:6 ,0.03
image_6177,15:43:50:7 ,0.03
image_6178,15:43:50:8 ,-0.14
image_6179,15:43:50:9 ,-0.06
image_6180,15:43:51:0 ,-0.18
image_6181,15:43:51:1 ,-0.06
image_6182,15:43:51:2 ,0.01
image_6183,15:43:51:3 ,0.02
image_6184,15:43:51:4 ,0.19
image_6185,15:43:51:5 ,-0.01
image_6186,15:43:51:6 ,-0.02
image_6187,15:43:51:7 ,-0.01
image_6188,15:43:51:8 ,-0.1
image_6189,15:43:51:9 ,-0.12
image_6190,15:43:52:0 ,-0.04
image_6191,15:43:52:1 ,0.03
image_6192,15:43:52:2 ,0
image_6193,15:43:52:3 ,-0.02
image_6194,15:43:52:4 ,-0.03
image_6195,15:43:52:5 ,0.02
image_6196,15:43:52:6 ,0.06
image_6197,15:43:52:7 ,-0.05
image_6198,15:43:52:8 ,-0.03
image_6199,15:43:52:9 ,-0.04
image_6200,15:43:53:0 ,-0.08
image_6201,15:43:53:1 ,0.02
image_6202,15:43:53:2 ,0.01
image_6203,15:43:53:3 ,0.02
image_6204,15:43:53:4 ,0.03
image_6205,15:43:53:5 ,0.02
image_6206,15:43:53:6 ,0.01
image_6207,15:43:53:7 ,-0.06
image_6208,15:43:53:8 ,-0.08
image_6209,15:43:53:9 ,-0.08
image_6210,15:43:54:0 ,-0.01
image_6211,15:43:54:1 ,0.02
image_6212,15:43:54:2 ,0.02
image_6213,15:43:54:3 ,-0.05
image_6214,15:43:54:4 ,0.05
image_6215,15:43:54:5 ,-0.02
image_6216,15:43:54:6 ,0.01
image_6217,15:43:54:7 ,0
image_6218,15:43:54:8 ,-0.04
image_6219,15:43:54:9 ,-0.11
image_6220,15:43:55:0 ,0.01
image_6221,15:43:55:1 ,-0.05
image_6222,15:43:55:2 ,0.06
image_6223,15:43:55:3 ,0.04
image_6224,15:43:55:4 ,-0.01
image_6225,15:43:55:5 ,0.01
image_6226,15:43:55:6 ,0.13
image_6227,15:43:55:7 ,-0.04
image_6228,15:43:55:8 ,-0.11
image_6229,15:43:55:9 ,-0.02
image_6230,15:43:56:0 ,0.02
image_6231,15:43:56:1 ,0.04
image_6232,15:43:56:2 ,-0.03
image_6233,15:43:56:3 ,-0.03
image_6234,15:43:56:4 ,-0.03
image_6235,15:43:56:5 ,0.02
image_6236,15:43:56:6 ,-0.03
image_6237,15:43:56:7 ,-0.08
image_6238,15:43:56:8 ,0
image_6239,15:43:56:9 ,-0.06
image_6240,15:43:57:0 ,0.02
image_6241,15:43:57:1 ,0.03
image_6242,15:43:57:2 ,-0.01
image_6243,15:43:57:3 ,0.03
image_6244,15:43:57:4 ,0.04
image_6245,15:43:57:5 ,-0.04
image_6246,15:43:57:6 ,0
image_6247,15:43:57:7 ,-0.1
image_6248,15:43:57:8 ,-0.04
image_6249,15:43:57:9 ,0.01
image_6250,15:43:58:0 ,0.01
image_6251,15:43:58:1 ,-0.04
image_6252,15:43:58:2 ,0.02
image_6253,15:43:58:3 ,0.02
image_6254,15:43:58:4 ,0.01
image_6255,15:43:58:5 ,-0.05
image_6256,15:43:58:6 ,-0.03
image_6257,15:43:58:7 ,-0.06
image_6258,15:43:58:8 ,-0.04
image_6259,15:43:58:9 ,0.04
image_6260,15:43:59:0 ,-0.01
image_6261,15:43:59:1 ,0.03
image_6262,15:43:59:2 ,0
image_6263,15:43:59:3 ,0
image_6264,15:43:59:4 ,0.12
image_6265,15:43:59:5 ,-0.02
image_6266,15:43:59:6 ,-0.06
image_6267,15:43:59:7 ,-0.04
image_6268,15:43:59:8 ,-0.03
image_6269,15:43:59:9 ,0.01
image_6270,15:44:00:0 ,0.02
image_6271,15:44:00:1 ,0.07
image_6272,15:44:00:2 ,-0.01
image_6273,15:44:00:3 ,0.04
image_6274,15:44:00:4 ,-0.03
image_6275,15:44:00:5 ,-0.05
image_6276,15:44:00:6 ,-0.01
image_6277,15:44:00:7 ,-0.12
image_6278,15:44:00:8 ,-0.02
image_6279,15:44:00:9 ,-0.02
image_6280,15:44:01:0 ,-0.02
image_6281,15:44:01:1 ,0.06
image_6282,15:44:01:2 ,-0.01
image_6283,15:44:01:3 ,0.05
image_6284,15:44:01:4 ,-0.01
image_6285,15:44:01:5 ,-0.11
image_6286,15:44:01:6 ,-0.09
image_6287,15:44:01:7 ,-0.05
image_6288,15:44:01:8 ,-0.08
image_6289,15:44:01:9 ,-0.04
image_6290,15:44:02:0 ,0.01
image_6291,15:44:02:1 ,0.03
image_6292,15:44:02:2 ,0.02
image_6293,15:44:02:3 ,0.05
image_6294,15:44:02:4 ,0
image_6295,15:44:02:5 ,-0.05
image_6296,15:44:02:6 ,-0.04
image_6297,15:44:02:7 ,-0.08
image_6298,15:44:02:8 ,0.02
image_6299,15:44:02:9 ,0.02
image_6300,15:44:03:0 ,0.06
image_6301,15:44:03:1 ,0.01
image_6302,15:44:03:2 ,0.06
image_6303,15:44:03:3 ,0.01
image_6304,15:44:03:4 ,-0.05
image_6305,15:44:03:5 ,-0.02
image_6306,15:44:03:6 ,-0.05
image_6307,15:44:03:7 ,-0.08
image_6308,15:44:03:8 ,-0.01
image_6309,15:44:03:9 ,0.02
image_6310,15:44:04:0 ,0.01
image_6311,15:44:04:1 ,0
image_6312,15:44:04:2 ,-0.01
image_6313,15:44:04:3 ,0.01
image_6314,15:44:04:4 ,0
image_6315,15:44:04:5 ,-0.07
image_6316,15:44:04:6 ,-0.02
image_6317,15:44:04:7 ,-0.02
image_6318,15:44:04:8 ,0
image_6319,15:44:04:9 ,0.02
image_6320,15:44:05:0 ,0.07
image_6321,15:44:05:1 ,0.02
image_6322,15:44:05:2 ,0.04
image_6323,15:44:05:3 ,0.05
image_6324,15:44:05:4 ,-0.02
image_6325,15:44:05:5 ,0.01
image_6326,15:44:05:6 ,-0.03
image_6327,15:44:05:7 ,-0.03
image_6328,15:44:05:8 ,-0.01
image_6329,15:44:05:9 ,0.03
image_6330,15:44:06:0 ,0.08
image_6331,15:44:06:1 ,0.03
image_6332,15:44:06:2 ,0.01
image_6333,15:44:06:3 ,0.02
image_6334,15:44:06:4 ,-0.04
image_6335,15:44:06:5 ,0
image_6336,15:44:06:6 ,-0.01
image_6337,15:44:06:7 ,-0.05
image_6338,15:44:06:8 ,-0.04
image_6339,15:44:06:9 ,-0.01
image_6340,15:44:07:0 ,0.01
image_6341,15:44:07:1 ,0.02
image_6342,15:44:07:2 ,0.02
image_6343,15:44:07:3 ,0.04
image_6344,15:44:07:4 ,-0.01
image_6345,15:44:07:5 ,-0.04
image_6346,15:44:07:6 ,-0.03
image_6347,15:44:07:7 ,-0.04
image_6348,15:44:07:8 ,0.02
image_6349,15:44:07:9 ,0.04
image_6350,15:44:08:0 ,0.02
image_6351,15:44:08:1 ,0.01
image_6352,15:44:08:2 ,0.01
image_6353,15:44:08:3 ,0.07
image_6354,15:44:08:4 ,-0.02
image_6355,15:44:08:5 ,-0.05
image_6356,15:44:08:6 ,-0.06
image_6357,15:44:08:7 ,-0.03
image_6358,15:44:08:8 ,-0.01
image_6359,15:44:08:9 ,0.01
image_6360,15:44:09:0 ,0.04
image_6361,15:44:09:1 ,0.01
image_6362,15:44:09:2 ,0.05
image_6363,15:44:09:3 ,0.03
image_6364,15:44:09:4 ,-0.02
image_6365,15:44:09:5 ,0
image_6366,15:44:09:6 ,-0.03
image_6367,15:44:09:7 ,-0.05
image_6368,15:44:09:8 ,0.04
image_6369,15:44:09:9 ,0.02
image_6370,15:44:10:0 ,0
image_6371,15:44:10:1 ,0.04
image_6372,15:44:10:2 ,0.03
image_6373,15:44:10:3 ,-0.02
image_6374,15:44:10:4 ,-0.1
image_6375,15:44:10:5 ,-0.08
image_6376,15:44:10:6 ,-0.01
image_6377,15:44:10:7 ,-0.04
image_6378,15:44:10:8 ,0.06
image_6379,15:44:10:9 ,0.07
image_6380,15:44:11:0 ,-0.02
image_6381,15:44:11:1 ,0.02
image_6382,15:44:11:2 ,0.01
image_6383,15:44:11:3 ,-0.05
image_6384,15:44:11:4 ,-0.06
image_6385,15:44:11:5 ,-0.04
image_6386,15:44:11:6 ,-0.08
image_6387,15:44:11:7 ,-0.02
image_6388,15:44:11:8 ,0.01
image_6389,15:44:11:9 ,0.01
image_6390,15:44:12:0 ,-0.02
image_6391,15:44:12:1 ,-0.01
image_6392,15:44:12:2 ,-0.02
image_6393,15:44:12:3 ,0.02
image_6394,15:44:12:4 ,-0.1
image_6395,15:44:12:5 ,-0.08
image_6396,15:44:12:6 ,-0.07
image_6397,15:44:12:7 ,-0.05
image_6398,15:44:12:8 ,0.03
image_6399,15:44:12:9 ,0.03
image_6400,15:44:13:0 ,-0.02
image_6401,15:44:13:1 ,0.02
image_6402,15:44:13:2 ,-0.02
image_6403,15:44:13:3 ,-0.04
image_6404,15:44:13:4 ,-0.07
image_6405,15:44:13:5 ,-0.06
image_6406,15:44:13:6 ,-0.05
image_6407,15:44:13:7 ,-0.03
image_6408,15:44:13:8 ,0.03
image_6409,15:44:13:9 ,0.06
image_6410,15:44:14:0 ,-0.05
image_6411,15:44:14:1 ,-0.02
image_6412,15:44:14:2 ,0.01
image_6413,15:44:14:3 ,-0.03
image_6414,15:44:14:4 ,-0.04
image_6415,15:44:14:5 ,-0.05
image_6416,15:44:14:6 ,-0.1
image_6417,15:44:14:7 ,-0.1
image_6418,15:44:14:8 ,0
image_6419,15:44:14:9 ,0.02
image_6420,15:44:15:0 ,-0.02
image_6421,15:44:15:1 ,-0.02
image_6422,15:44:15:2 ,-0.03
image_6423,15:44:15:3 ,-0.03
image_6424,15:44:15:4 ,-0.11
image_6425,15:44:15:5 ,-0.04
image_6426,15:44:15:6 ,-0.1
image_6427,15:44:15:7 ,-0.06
image_6428,15:44:15:8 ,-0.02
image_6429,15:44:15:9 ,0.04
image_6430,15:44:16:0 ,0
image_6431,15:44:16:1 ,0.01
image_6432,15:44:16:2 ,0.01
image_6433,15:44:16:3 ,-0.01
image_6434,15:44:16:4 ,-0.06
image_6435,15:44:16:5 ,-0.06
image_6436,15:44:16:6 ,-0.09
image_6437,15:44:16:7 ,-0.06
image_6438,15:44:16:8 ,0
image_6439,15:44:16:9 ,-0.01
image_6440,15:44:17:0 ,-0.02
image_6441,15:44:17:1 ,0.02
image_6442,15:44:17:2 ,0.04
image_6443,15:44:17:3 ,0.01
image_6444,15:44:17:4 ,-0.12
image_6445,15:44:17:5 ,-0.09
image_6446,15:44:17:6 ,-0.05
image_6447,15:44:17:7 ,-0.03
image_6448,15:44:17:8 ,-0.02
image_6449,15:44:17:9 ,-0.01
image_6450,15:44:18:0 ,0
image_6451,15:44:18:1 ,0.02
image_6452,15:44:18:2 ,-0.01
image_6453,15:44:18:3 ,0
image_6454,15:44:18:4 ,-0.05
image_6455,15:44:18:5 ,-0.03
image_6456,15:44:18:6 ,-0.03
image_6457,15:44:18:7 ,0
image_6458,15:44:18:8 ,0.02
image_6459,15:44:18:9 ,0.04
image_6460,15:44:19:0 ,0.01
image_6461,15:44:19:1 ,0.04
image_6462,15:44:19:2 ,0.04
image_6463,15:44:19:3 ,0
image_6464,15:44:19:4 ,-0.03
image_6465,15:44:19:5 ,-0.04
image_6466,15:44:19:6 ,-0.03
image_6467,15:44:19:7 ,0.04
image_6468,15:44:19:8 ,0.06
image_6469,15:44:19:9 ,0.04
image_6470,15:44:20:0 ,0.03
image_6471,15:44:20:1 ,0.04
image_6472,15:44:20:2 ,0.03
image_6473,15:44:20:3 ,-0.02
image_6474,15:44:20:4 ,-0.04
image_6475,15:44:20:5 ,-0.05
image_6476,15:44:20:6 ,0.02
image_6477,15:44:20:7 ,0.08
image_6478,15:44:20:8 ,0.08
image_6479,15:44:20:9 ,0.04
image_6480,15:44:21:0 ,0.05
image_6481,15:44:21:1 ,0.06
image_6482,15:44:21:2 ,0.01
image_6483,15:44:21:3 ,-0.03
image_6484,15:44:21:4 ,-0.04
image_6485,15:44:21:5 ,-0.04
image_6486,15:44:21:6 ,0
image_6487,15:44:21:7 ,0.05
image_6488,15:44:21:8 ,0.1
image_6489,15:44:21:9 ,0.02
image_6490,15:44:22:0 ,0.02
image_6491,15:44:22:1 ,0.05
image_6492,15:44:22:2 ,0
image_6493,15:44:22:3 ,-0.05
image_6494,15:44:22:4 ,-0.05
image_6495,15:44:22:5 ,-0.02
image_6496,15:44:22:6 ,0
image_6497,15:44:22:7 ,0.04
image_6498,15:44:22:8 ,0.03
image_6499,15:44:22:9 ,0.02
image_6500,15:44:23:0 ,0.05
image_6501,15:44:23:1 ,0.06
image_6502,15:44:23:2 ,0
image_6503,15:44:23:3 ,-0.01
image_6504,15:44:23:4 ,-0.04
image_6505,15:44:23:5 ,-0.02
image_6506,15:44:23:6 ,-0.01
image_6507,15:44:23:7 ,0.02
image_6508,15:44:23:8 ,0.05
image_6509,15:44:23:9 ,0.04
image_6510,15:44:24:0 ,0.03
image_6511,15:44:24:1 ,0.04
image_6512,15:44:24:2 ,-0.01
image_6513,15:44:24:3 ,-0.05
image_6514,15:44:24:4 ,-0.05
image_6515,15:44:24:5 ,-0.03
image_6516,15:44:24:6 ,0.06
image_6517,15:44:24:7 ,0.06
image_6518,15:44:24:8 ,0.02
image_6519,15:44:24:9 ,0.01
image_6520,15:44:25:0 ,0.05
image_6521,15:44:25:1 ,0.04
image_6522,15:44:25:2 ,-0.03
image_6523,15:44:25:3 ,0
image_6524,15:44:25:4 ,0.03
image_6525,15:44:25:5 ,-0.01
image_6526,15:44:25:6 ,0.02
image_6527,15:44:25:7 ,0.07
image_6528,15:44:25:8 ,0.05
image_6529,15:44:25:9 ,0.04
image_6530,15:44:26:0 ,0.03
image_6531,15:44:26:1 ,0
image_6532,15:44:26:2 ,-0.04
image_6533,15:44:26:3 ,-0.01
image_6534,15:44:26:4 ,-0.01
image_6535,15:44:26:5 ,0
image_6536,15:44:26:6 ,0.05
image_6537,15:44:26:7 ,0.05
image_6538,15:44:26:8 ,0.03
image_6539,15:44:26:9 ,0.06
image_6540,15:44:27:0 ,0.05
image_6541,15:44:27:1 ,-0.02
image_6542,15:44:27:2 ,-0.05
image_6543,15:44:27:3 ,-0.05
image_6544,15:44:27:4 ,-0.04
